index_row,Hospital_ID,Spezialisierung,value
697,ID698,Aufgestellte_Betten_insgesamt,162
698,ID699,Aufgestellte_Betten_insgesamt,123
700,ID701,Aufgestellte_Betten_insgesamt,90
701,ID702,Aufgestellte_Betten_insgesamt,64
702,ID703,Aufgestellte_Betten_insgesamt,150
703,ID704,Aufgestellte_Betten_insgesamt,216
704,ID705,Aufgestellte_Betten_insgesamt,71
705,ID706,Aufgestellte_Betten_insgesamt,431
707,ID708,Aufgestellte_Betten_insgesamt,36
708,ID709,Aufgestellte_Betten_insgesamt,153
709,ID710,Aufgestellte_Betten_insgesamt,186
712,ID713,Aufgestellte_Betten_insgesamt,429
713,ID714,Aufgestellte_Betten_insgesamt,502
714,ID715,Aufgestellte_Betten_insgesamt,115
715,ID716,Aufgestellte_Betten_insgesamt,175
716,ID717,Aufgestellte_Betten_insgesamt,409
718,ID719,Aufgestellte_Betten_insgesamt,133
720,ID721,Aufgestellte_Betten_insgesamt,245
722,ID723,Aufgestellte_Betten_insgesamt,187
724,ID725,Aufgestellte_Betten_insgesamt,243
725,ID726,Aufgestellte_Betten_insgesamt,506
727,ID728,Aufgestellte_Betten_insgesamt,130
728,ID729,Aufgestellte_Betten_insgesamt,20
729,ID730,Aufgestellte_Betten_insgesamt,140
730,ID731,Aufgestellte_Betten_insgesamt,20
731,ID732,Aufgestellte_Betten_insgesamt,305
732,ID733,Aufgestellte_Betten_insgesamt,131
733,ID734,Aufgestellte_Betten_insgesamt,394
734,ID735,Aufgestellte_Betten_insgesamt,310
735,ID736,Aufgestellte_Betten_insgesamt,233
736,ID737,Aufgestellte_Betten_insgesamt,47
737,ID738,Aufgestellte_Betten_insgesamt,200
738,ID739,Aufgestellte_Betten_insgesamt,167
739,ID740,Aufgestellte_Betten_insgesamt,94
740,ID741,Aufgestellte_Betten_insgesamt,26
741,ID742,Aufgestellte_Betten_insgesamt,95
742,ID743,Aufgestellte_Betten_insgesamt,18
743,ID744,Aufgestellte_Betten_insgesamt,180
744,ID745,Aufgestellte_Betten_insgesamt,361
746,ID747,Aufgestellte_Betten_insgesamt,236
747,ID748,Aufgestellte_Betten_insgesamt,324
748,ID749,Aufgestellte_Betten_insgesamt,110
749,ID750,Aufgestellte_Betten_insgesamt,382
751,ID752,Aufgestellte_Betten_insgesamt,320
753,ID754,Aufgestellte_Betten_insgesamt,342
754,ID755,Aufgestellte_Betten_insgesamt,194
756,ID757,Aufgestellte_Betten_insgesamt,455
757,ID758,Aufgestellte_Betten_insgesamt,75
758,ID759,Aufgestellte_Betten_insgesamt,568
759,ID760,Aufgestellte_Betten_insgesamt,234
760,ID761,Aufgestellte_Betten_insgesamt,130
762,ID763,Aufgestellte_Betten_insgesamt,163
763,ID764,Aufgestellte_Betten_insgesamt,136
764,ID765,Aufgestellte_Betten_insgesamt,357
765,ID766,Aufgestellte_Betten_insgesamt,399
766,ID767,Aufgestellte_Betten_insgesamt,265
767,ID768,Aufgestellte_Betten_insgesamt,312
768,ID769,Aufgestellte_Betten_insgesamt,598
770,ID771,Aufgestellte_Betten_insgesamt,1294
771,ID772,Aufgestellte_Betten_insgesamt,284
772,ID773,Aufgestellte_Betten_insgesamt,441
774,ID775,Aufgestellte_Betten_insgesamt,316
775,ID776,Aufgestellte_Betten_insgesamt,110
777,ID778,Aufgestellte_Betten_insgesamt,266
778,ID779,Aufgestellte_Betten_insgesamt,112
779,ID780,Aufgestellte_Betten_insgesamt,111
780,ID781,Aufgestellte_Betten_insgesamt,144
781,ID782,Aufgestellte_Betten_insgesamt,110
782,ID783,Aufgestellte_Betten_insgesamt,325
784,ID785,Aufgestellte_Betten_insgesamt,198
785,ID786,Aufgestellte_Betten_insgesamt,92
786,ID787,Aufgestellte_Betten_insgesamt,209
787,ID788,Aufgestellte_Betten_insgesamt,93
788,ID789,Aufgestellte_Betten_insgesamt,28
789,ID790,Aufgestellte_Betten_insgesamt,357
790,ID791,Aufgestellte_Betten_insgesamt,204
791,ID792,Aufgestellte_Betten_insgesamt,334
792,ID793,Aufgestellte_Betten_insgesamt,225
793,ID794,Aufgestellte_Betten_insgesamt,300
795,ID796,Aufgestellte_Betten_insgesamt,285
796,ID797,Aufgestellte_Betten_insgesamt,170
798,ID799,Aufgestellte_Betten_insgesamt,155
799,ID800,Aufgestellte_Betten_insgesamt,178
800,ID801,Aufgestellte_Betten_insgesamt,310
801,ID802,Aufgestellte_Betten_insgesamt,281
802,ID803,Aufgestellte_Betten_insgesamt,290
803,ID804,Aufgestellte_Betten_insgesamt,119
804,ID805,Aufgestellte_Betten_insgesamt,230
805,ID806,Aufgestellte_Betten_insgesamt,466
807,ID808,Aufgestellte_Betten_insgesamt,442
808,ID809,Aufgestellte_Betten_insgesamt,132
809,ID810,Aufgestellte_Betten_insgesamt,54
810,ID811,Aufgestellte_Betten_insgesamt,195
811,ID812,Aufgestellte_Betten_insgesamt,64
812,ID813,Aufgestellte_Betten_insgesamt,367
814,ID815,Aufgestellte_Betten_insgesamt,171
815,ID816,Aufgestellte_Betten_insgesamt,261
816,ID817,Aufgestellte_Betten_insgesamt,630
817,ID818,Aufgestellte_Betten_insgesamt,60
819,ID820,Aufgestellte_Betten_insgesamt,201
820,ID821,Aufgestellte_Betten_insgesamt,257
822,ID823,Aufgestellte_Betten_insgesamt,211
824,ID825,Aufgestellte_Betten_insgesamt,170
825,ID826,Aufgestellte_Betten_insgesamt,359
826,ID827,Aufgestellte_Betten_insgesamt,233
827,ID828,Aufgestellte_Betten_insgesamt,228
830,ID831,Aufgestellte_Betten_insgesamt,907
831,ID832,Aufgestellte_Betten_insgesamt,444
832,ID833,Aufgestellte_Betten_insgesamt,301
833,ID834,Aufgestellte_Betten_insgesamt,13
834,ID835,Aufgestellte_Betten_insgesamt,645
835,ID836,Aufgestellte_Betten_insgesamt,305
836,ID837,Aufgestellte_Betten_insgesamt,177
837,ID838,Aufgestellte_Betten_insgesamt,410
838,ID839,Aufgestellte_Betten_insgesamt,333
840,ID841,Aufgestellte_Betten_insgesamt,331
841,ID842,Aufgestellte_Betten_insgesamt,176
843,ID844,Aufgestellte_Betten_insgesamt,80
844,ID845,Aufgestellte_Betten_insgesamt,147
847,ID848,Aufgestellte_Betten_insgesamt,281
848,ID849,Aufgestellte_Betten_insgesamt,73
849,ID850,Aufgestellte_Betten_insgesamt,166
850,ID851,Aufgestellte_Betten_insgesamt,755
853,ID854,Aufgestellte_Betten_insgesamt,243
854,ID855,Aufgestellte_Betten_insgesamt,128
855,ID856,Aufgestellte_Betten_insgesamt,410
857,ID858,Aufgestellte_Betten_insgesamt,120
858,ID859,Aufgestellte_Betten_insgesamt,139
859,ID860,Aufgestellte_Betten_insgesamt,111
860,ID861,Aufgestellte_Betten_insgesamt,48
861,ID862,Aufgestellte_Betten_insgesamt,100
862,ID863,Aufgestellte_Betten_insgesamt,632
863,ID864,Aufgestellte_Betten_insgesamt,70
866,ID867,Aufgestellte_Betten_insgesamt,426
868,ID869,Aufgestellte_Betten_insgesamt,91
869,ID870,Aufgestellte_Betten_insgesamt,109
870,ID871,Aufgestellte_Betten_insgesamt,476
871,ID872,Aufgestellte_Betten_insgesamt,238
873,ID874,Aufgestellte_Betten_insgesamt,30
874,ID875,Aufgestellte_Betten_insgesamt,436
875,ID876,Aufgestellte_Betten_insgesamt,24
876,ID877,Aufgestellte_Betten_insgesamt,770
879,ID880,Aufgestellte_Betten_insgesamt,55
880,ID881,Aufgestellte_Betten_insgesamt,189
881,ID882,Aufgestellte_Betten_insgesamt,407
882,ID883,Aufgestellte_Betten_insgesamt,30
884,ID885,Aufgestellte_Betten_insgesamt,220
885,ID886,Aufgestellte_Betten_insgesamt,193
886,ID887,Aufgestellte_Betten_insgesamt,603
888,ID889,Aufgestellte_Betten_insgesamt,168
889,ID890,Aufgestellte_Betten_insgesamt,81
890,ID891,Aufgestellte_Betten_insgesamt,448
891,ID892,Aufgestellte_Betten_insgesamt,524
892,ID893,Aufgestellte_Betten_insgesamt,43
893,ID894,Aufgestellte_Betten_insgesamt,180
894,ID895,Aufgestellte_Betten_insgesamt,214
895,ID896,Aufgestellte_Betten_insgesamt,645
896,ID897,Aufgestellte_Betten_insgesamt,390
897,ID898,Aufgestellte_Betten_insgesamt,167
898,ID899,Aufgestellte_Betten_insgesamt,253
899,ID900,Aufgestellte_Betten_insgesamt,525
900,ID901,Aufgestellte_Betten_insgesamt,149
901,ID902,Aufgestellte_Betten_insgesamt,978
902,ID903,Aufgestellte_Betten_insgesamt,444
903,ID904,Aufgestellte_Betten_insgesamt,451
904,ID905,Aufgestellte_Betten_insgesamt,296
905,ID906,Aufgestellte_Betten_insgesamt,35
908,ID909,Aufgestellte_Betten_insgesamt,177
909,ID910,Aufgestellte_Betten_insgesamt,64
910,ID911,Aufgestellte_Betten_insgesamt,62
911,ID912,Aufgestellte_Betten_insgesamt,541
912,ID913,Aufgestellte_Betten_insgesamt,233
913,ID914,Aufgestellte_Betten_insgesamt,349
914,ID915,Aufgestellte_Betten_insgesamt,476
915,ID916,Aufgestellte_Betten_insgesamt,297
916,ID917,Aufgestellte_Betten_insgesamt,326
917,ID918,Aufgestellte_Betten_insgesamt,248
918,ID919,Aufgestellte_Betten_insgesamt,115
919,ID920,Aufgestellte_Betten_insgesamt,80
920,ID921,Aufgestellte_Betten_insgesamt,464
921,ID922,Aufgestellte_Betten_insgesamt,154
922,ID923,Aufgestellte_Betten_insgesamt,110
923,ID924,Aufgestellte_Betten_insgesamt,383
924,ID925,Aufgestellte_Betten_insgesamt,123
925,ID926,Aufgestellte_Betten_insgesamt,292
926,ID927,Aufgestellte_Betten_insgesamt,218
927,ID928,Aufgestellte_Betten_insgesamt,305
928,ID929,Aufgestellte_Betten_insgesamt,112
930,ID931,Aufgestellte_Betten_insgesamt,509
931,ID932,Aufgestellte_Betten_insgesamt,148
932,ID933,Aufgestellte_Betten_insgesamt,380
933,ID934,Aufgestellte_Betten_insgesamt,159
935,ID936,Aufgestellte_Betten_insgesamt,230
936,ID937,Aufgestellte_Betten_insgesamt,194
937,ID938,Aufgestellte_Betten_insgesamt,135
938,ID939,Aufgestellte_Betten_insgesamt,465
939,ID940,Aufgestellte_Betten_insgesamt,367
940,ID941,Aufgestellte_Betten_insgesamt,110
941,ID942,Aufgestellte_Betten_insgesamt,264
943,ID944,Aufgestellte_Betten_insgesamt,369
944,ID945,Aufgestellte_Betten_insgesamt,267
945,ID946,Aufgestellte_Betten_insgesamt,134
946,ID947,Aufgestellte_Betten_insgesamt,249
947,ID948,Aufgestellte_Betten_insgesamt,216
948,ID949,Aufgestellte_Betten_insgesamt,115
949,ID950,Aufgestellte_Betten_insgesamt,53
950,ID951,Aufgestellte_Betten_insgesamt,128
951,ID952,Aufgestellte_Betten_insgesamt,227
953,ID954,Aufgestellte_Betten_insgesamt,238
954,ID955,Aufgestellte_Betten_insgesamt,205
956,ID957,Aufgestellte_Betten_insgesamt,54
957,ID958,Aufgestellte_Betten_insgesamt,125
958,ID959,Aufgestellte_Betten_insgesamt,100
959,ID960,Aufgestellte_Betten_insgesamt,223
960,ID961,Aufgestellte_Betten_insgesamt,342
961,ID962,Aufgestellte_Betten_insgesamt,134
962,ID963,Aufgestellte_Betten_insgesamt,226
963,ID964,Aufgestellte_Betten_insgesamt,231
965,ID966,Aufgestellte_Betten_insgesamt,28
966,ID967,Aufgestellte_Betten_insgesamt,857
967,ID968,Aufgestellte_Betten_insgesamt,182
968,ID969,Aufgestellte_Betten_insgesamt,175
970,ID971,Aufgestellte_Betten_insgesamt,118
971,ID972,Aufgestellte_Betten_insgesamt,95
972,ID973,Aufgestellte_Betten_insgesamt,303
973,ID974,Aufgestellte_Betten_insgesamt,189
974,ID975,Aufgestellte_Betten_insgesamt,362
975,ID976,Aufgestellte_Betten_insgesamt,130
976,ID977,Aufgestellte_Betten_insgesamt,127
977,ID978,Aufgestellte_Betten_insgesamt,182
979,ID980,Aufgestellte_Betten_insgesamt,498
980,ID981,Aufgestellte_Betten_insgesamt,122
981,ID982,Aufgestellte_Betten_insgesamt,18
982,ID983,Aufgestellte_Betten_insgesamt,599
983,ID984,Aufgestellte_Betten_insgesamt,15
984,ID985,Aufgestellte_Betten_insgesamt,395
985,ID986,Aufgestellte_Betten_insgesamt,95
986,ID987,Aufgestellte_Betten_insgesamt,20
987,ID988,Aufgestellte_Betten_insgesamt,65
988,ID989,Aufgestellte_Betten_insgesamt,260
989,ID990,Aufgestellte_Betten_insgesamt,328
991,ID992,Aufgestellte_Betten_insgesamt,147
992,ID993,Aufgestellte_Betten_insgesamt,316
995,ID996,Aufgestellte_Betten_insgesamt,294
996,ID997,Aufgestellte_Betten_insgesamt,104
997,ID998,Aufgestellte_Betten_insgesamt,273
998,ID999,Aufgestellte_Betten_insgesamt,156
1001,ID1002,Aufgestellte_Betten_insgesamt,188
1002,ID1003,Aufgestellte_Betten_insgesamt,559
1003,ID1004,Aufgestellte_Betten_insgesamt,160
1005,ID1006,Aufgestellte_Betten_insgesamt,266
1006,ID1007,Aufgestellte_Betten_insgesamt,107
1008,ID1009,Aufgestellte_Betten_insgesamt,372
1009,ID1010,Aufgestellte_Betten_insgesamt,320
1010,ID1011,Aufgestellte_Betten_insgesamt,40
1011,ID1012,Aufgestellte_Betten_insgesamt,60
1012,ID1013,Aufgestellte_Betten_insgesamt,241
1013,ID1014,Aufgestellte_Betten_insgesamt,383
1014,ID1015,Aufgestellte_Betten_insgesamt,146
1015,ID1016,Aufgestellte_Betten_insgesamt,105
1016,ID1017,Aufgestellte_Betten_insgesamt,890
1017,ID1018,Aufgestellte_Betten_insgesamt,7
1018,ID1019,Aufgestellte_Betten_insgesamt,5
1019,ID1020,Aufgestellte_Betten_insgesamt,13
1020,ID1021,Aufgestellte_Betten_insgesamt,213
1021,ID1022,Aufgestellte_Betten_insgesamt,583
1022,ID1023,Aufgestellte_Betten_insgesamt,367
1023,ID1024,Aufgestellte_Betten_insgesamt,339
1024,ID1025,Aufgestellte_Betten_insgesamt,76
1025,ID1026,Aufgestellte_Betten_insgesamt,323
1026,ID1027,Aufgestellte_Betten_insgesamt,238
1028,ID1029,Aufgestellte_Betten_insgesamt,828
1029,ID1030,Aufgestellte_Betten_insgesamt,11
1030,ID1031,Aufgestellte_Betten_insgesamt,423
1031,ID1032,Aufgestellte_Betten_insgesamt,221
1032,ID1033,Aufgestellte_Betten_insgesamt,4
1033,ID1034,Aufgestellte_Betten_insgesamt,248
1034,ID1035,Aufgestellte_Betten_insgesamt,201
1035,ID1036,Aufgestellte_Betten_insgesamt,1112
1037,ID1038,Aufgestellte_Betten_insgesamt,253
1038,ID1039,Aufgestellte_Betten_insgesamt,36
1039,ID1040,Aufgestellte_Betten_insgesamt,8
1040,ID1041,Aufgestellte_Betten_insgesamt,810
1041,ID1042,Aufgestellte_Betten_insgesamt,9
1042,ID1043,Aufgestellte_Betten_insgesamt,293
1044,ID1045,Aufgestellte_Betten_insgesamt,112
1046,ID1047,Aufgestellte_Betten_insgesamt,57
1047,ID1048,Aufgestellte_Betten_insgesamt,730
1048,ID1049,Aufgestellte_Betten_insgesamt,40
1049,ID1050,Aufgestellte_Betten_insgesamt,6
1050,ID1051,Aufgestellte_Betten_insgesamt,55
1051,ID1052,Aufgestellte_Betten_insgesamt,18
1052,ID1053,Aufgestellte_Betten_insgesamt,18
1053,ID1054,Aufgestellte_Betten_insgesamt,502
1056,ID1057,Aufgestellte_Betten_insgesamt,119
1058,ID1059,Aufgestellte_Betten_insgesamt,259
1059,ID1060,Aufgestellte_Betten_insgesamt,206
1061,ID1062,Aufgestellte_Betten_insgesamt,96
1063,ID1064,Aufgestellte_Betten_insgesamt,107
1064,ID1065,Aufgestellte_Betten_insgesamt,67
1066,ID1067,Aufgestellte_Betten_insgesamt,318
1067,ID1068,Aufgestellte_Betten_insgesamt,98
1068,ID1069,Aufgestellte_Betten_insgesamt,120
1070,ID1071,Aufgestellte_Betten_insgesamt,294
1071,ID1072,Aufgestellte_Betten_insgesamt,435
1073,ID1074,Aufgestellte_Betten_insgesamt,474
1074,ID1075,Aufgestellte_Betten_insgesamt,82
1077,ID1078,Aufgestellte_Betten_insgesamt,75
1078,ID1079,Aufgestellte_Betten_insgesamt,56
1079,ID1080,Aufgestellte_Betten_insgesamt,3
1080,ID1081,Aufgestellte_Betten_insgesamt,42
1081,ID1082,Aufgestellte_Betten_insgesamt,36
1082,ID1083,Aufgestellte_Betten_insgesamt,20
1083,ID1084,Aufgestellte_Betten_insgesamt,96
1084,ID1085,Aufgestellte_Betten_insgesamt,259
1086,ID1087,Aufgestellte_Betten_insgesamt,100
1087,ID1088,Aufgestellte_Betten_insgesamt,15
1088,ID1089,Aufgestellte_Betten_insgesamt,456
1090,ID1091,Aufgestellte_Betten_insgesamt,606
1091,ID1092,Aufgestellte_Betten_insgesamt,300
1092,ID1093,Aufgestellte_Betten_insgesamt,42
1093,ID1094,Aufgestellte_Betten_insgesamt,304
1094,ID1095,Aufgestellte_Betten_insgesamt,352
1095,ID1096,Aufgestellte_Betten_insgesamt,50
1097,ID1098,Aufgestellte_Betten_insgesamt,215
1099,ID1100,Aufgestellte_Betten_insgesamt,16
1100,ID1101,Aufgestellte_Betten_insgesamt,6
1101,ID1102,Aufgestellte_Betten_insgesamt,4
1103,ID1104,Aufgestellte_Betten_insgesamt,128
1104,ID1105,Aufgestellte_Betten_insgesamt,30
1105,ID1106,Aufgestellte_Betten_insgesamt,329
1108,ID1109,Aufgestellte_Betten_insgesamt,440
1109,ID1110,Aufgestellte_Betten_insgesamt,278
1111,ID1112,Aufgestellte_Betten_insgesamt,20
1112,ID1113,Aufgestellte_Betten_insgesamt,122
1113,ID1114,Aufgestellte_Betten_insgesamt,206
1114,ID1115,Aufgestellte_Betten_insgesamt,81
1115,ID1116,Aufgestellte_Betten_insgesamt,10
1116,ID1117,Aufgestellte_Betten_insgesamt,18
1118,ID1119,Aufgestellte_Betten_insgesamt,50
1119,ID1120,Aufgestellte_Betten_insgesamt,29
1120,ID1121,Aufgestellte_Betten_insgesamt,109
1121,ID1122,Aufgestellte_Betten_insgesamt,52
1122,ID1123,Aufgestellte_Betten_insgesamt,244
1123,ID1124,Aufgestellte_Betten_insgesamt,46
1124,ID1125,Aufgestellte_Betten_insgesamt,340
1126,ID1127,Aufgestellte_Betten_insgesamt,146
1128,ID1129,Aufgestellte_Betten_insgesamt,262
1129,ID1130,Aufgestellte_Betten_insgesamt,80
1130,ID1131,Aufgestellte_Betten_insgesamt,129
1131,ID1132,Aufgestellte_Betten_insgesamt,30
1133,ID1134,Aufgestellte_Betten_insgesamt,204
1134,ID1135,Aufgestellte_Betten_insgesamt,254
1135,ID1136,Aufgestellte_Betten_insgesamt,1229
1136,ID1137,Aufgestellte_Betten_insgesamt,238
1138,ID1139,Aufgestellte_Betten_insgesamt,233
1139,ID1140,Aufgestellte_Betten_insgesamt,28
1140,ID1141,Aufgestellte_Betten_insgesamt,116
1141,ID1142,Aufgestellte_Betten_insgesamt,78
1142,ID1143,Aufgestellte_Betten_insgesamt,116
1143,ID1144,Aufgestellte_Betten_insgesamt,236
1144,ID1145,Aufgestellte_Betten_insgesamt,97
1145,ID1146,Aufgestellte_Betten_insgesamt,11
1146,ID1147,Aufgestellte_Betten_insgesamt,310
1147,ID1148,Aufgestellte_Betten_insgesamt,20
1148,ID1149,Aufgestellte_Betten_insgesamt,120
1149,ID1150,Aufgestellte_Betten_insgesamt,4
1150,ID1151,Aufgestellte_Betten_insgesamt,4
1151,ID1152,Aufgestellte_Betten_insgesamt,555
1153,ID1154,Aufgestellte_Betten_insgesamt,60
1154,ID1155,Aufgestellte_Betten_insgesamt,120
1155,ID1156,Aufgestellte_Betten_insgesamt,433
1158,ID1159,Aufgestellte_Betten_insgesamt,181
1160,ID1161,Aufgestellte_Betten_insgesamt,188
1161,ID1162,Aufgestellte_Betten_insgesamt,93
1162,ID1163,Aufgestellte_Betten_insgesamt,75
1163,ID1164,Aufgestellte_Betten_insgesamt,105
1164,ID1165,Aufgestellte_Betten_insgesamt,208
1165,ID1166,Aufgestellte_Betten_insgesamt,915
1166,ID1167,Aufgestellte_Betten_insgesamt,60
1167,ID1168,Aufgestellte_Betten_insgesamt,108
1168,ID1169,Aufgestellte_Betten_insgesamt,174
1169,ID1170,Aufgestellte_Betten_insgesamt,160
1171,ID1172,Aufgestellte_Betten_insgesamt,70
1172,ID1173,Aufgestellte_Betten_insgesamt,35
1173,ID1174,Aufgestellte_Betten_insgesamt,237
1174,ID1175,Aufgestellte_Betten_insgesamt,7
1175,ID1176,Aufgestellte_Betten_insgesamt,142
1176,ID1177,Aufgestellte_Betten_insgesamt,305
1177,ID1178,Aufgestellte_Betten_insgesamt,219
1178,ID1179,Aufgestellte_Betten_insgesamt,198
1179,ID1180,Aufgestellte_Betten_insgesamt,1018
1180,ID1181,Aufgestellte_Betten_insgesamt,139
1181,ID1182,Aufgestellte_Betten_insgesamt,203
1182,ID1183,Aufgestellte_Betten_insgesamt,3
1183,ID1184,Aufgestellte_Betten_insgesamt,120
1184,ID1185,Aufgestellte_Betten_insgesamt,47
1185,ID1186,Aufgestellte_Betten_insgesamt,68
1186,ID1187,Aufgestellte_Betten_insgesamt,101
1187,ID1188,Aufgestellte_Betten_insgesamt,27
1189,ID1190,Aufgestellte_Betten_insgesamt,144
1190,ID1191,Aufgestellte_Betten_insgesamt,16
1191,ID1192,Aufgestellte_Betten_insgesamt,354
1192,ID1193,Aufgestellte_Betten_insgesamt,908
1193,ID1194,Aufgestellte_Betten_insgesamt,18
1194,ID1195,Aufgestellte_Betten_insgesamt,31
1195,ID1196,Aufgestellte_Betten_insgesamt,3
1196,ID1197,Aufgestellte_Betten_insgesamt,13
1197,ID1198,Aufgestellte_Betten_insgesamt,158
1199,ID1200,Aufgestellte_Betten_insgesamt,27
1200,ID1201,Aufgestellte_Betten_insgesamt,476
1201,ID1202,Aufgestellte_Betten_insgesamt,40
1202,ID1203,Aufgestellte_Betten_insgesamt,168
1203,ID1204,Aufgestellte_Betten_insgesamt,160
1204,ID1205,Aufgestellte_Betten_insgesamt,151
1206,ID1207,Aufgestellte_Betten_insgesamt,130
1207,ID1208,Aufgestellte_Betten_insgesamt,114
1209,ID1210,Aufgestellte_Betten_insgesamt,27
1210,ID1211,Aufgestellte_Betten_insgesamt,107
1211,ID1212,Aufgestellte_Betten_insgesamt,80
1212,ID1213,Aufgestellte_Betten_insgesamt,130
1213,ID1214,Aufgestellte_Betten_insgesamt,84
1214,ID1215,Aufgestellte_Betten_insgesamt,171
1215,ID1216,Aufgestellte_Betten_insgesamt,71
1217,ID1218,Aufgestellte_Betten_insgesamt,233
1218,ID1219,Aufgestellte_Betten_insgesamt,93
1220,ID1221,Aufgestellte_Betten_insgesamt,65
1221,ID1222,Aufgestellte_Betten_insgesamt,40
1222,ID1223,Aufgestellte_Betten_insgesamt,129
1223,ID1224,Aufgestellte_Betten_insgesamt,290
1224,ID1225,Aufgestellte_Betten_insgesamt,10
1225,ID1226,Aufgestellte_Betten_insgesamt,24
1226,ID1227,Aufgestellte_Betten_insgesamt,175
1227,ID1228,Aufgestellte_Betten_insgesamt,157
1228,ID1229,Aufgestellte_Betten_insgesamt,75
1229,ID1230,Aufgestellte_Betten_insgesamt,85
1231,ID1232,Aufgestellte_Betten_insgesamt,267
1232,ID1233,Aufgestellte_Betten_insgesamt,183
1233,ID1234,Aufgestellte_Betten_insgesamt,117
1234,ID1235,Aufgestellte_Betten_insgesamt,249
1237,ID1238,Aufgestellte_Betten_insgesamt,72
1239,ID1240,Aufgestellte_Betten_insgesamt,324
1240,ID1241,Aufgestellte_Betten_insgesamt,125
1241,ID1242,Aufgestellte_Betten_insgesamt,170
1243,ID1244,Aufgestellte_Betten_insgesamt,253
1244,ID1245,Aufgestellte_Betten_insgesamt,323
1245,ID1246,Aufgestellte_Betten_insgesamt,441
1247,ID1248,Aufgestellte_Betten_insgesamt,533
1248,ID1249,Aufgestellte_Betten_insgesamt,13
1250,ID1251,Aufgestellte_Betten_insgesamt,39
1251,ID1252,Aufgestellte_Betten_insgesamt,121
1252,ID1253,Aufgestellte_Betten_insgesamt,30
1253,ID1254,Aufgestellte_Betten_insgesamt,50
1254,ID1255,Aufgestellte_Betten_insgesamt,220
1255,ID1256,Aufgestellte_Betten_insgesamt,36
1256,ID1257,Aufgestellte_Betten_insgesamt,142
1257,ID1258,Aufgestellte_Betten_insgesamt,30
1258,ID1259,Aufgestellte_Betten_insgesamt,262
1260,ID1261,Aufgestellte_Betten_insgesamt,80
1261,ID1262,Aufgestellte_Betten_insgesamt,132
1262,ID1263,Aufgestellte_Betten_insgesamt,62
1263,ID1264,Aufgestellte_Betten_insgesamt,351
1266,ID1267,Aufgestellte_Betten_insgesamt,45
1267,ID1268,Aufgestellte_Betten_insgesamt,302
1268,ID1269,Aufgestellte_Betten_insgesamt,88
1269,ID1270,Aufgestellte_Betten_insgesamt,130
1270,ID1271,Aufgestellte_Betten_insgesamt,135
1271,ID1272,Aufgestellte_Betten_insgesamt,491
1272,ID1273,Aufgestellte_Betten_insgesamt,143
1274,ID1275,Aufgestellte_Betten_insgesamt,96
1275,ID1276,Aufgestellte_Betten_insgesamt,99
1276,ID1277,Aufgestellte_Betten_insgesamt,347
1277,ID1278,Aufgestellte_Betten_insgesamt,245
1278,ID1279,Aufgestellte_Betten_insgesamt,180
1280,ID1281,Aufgestellte_Betten_insgesamt,65
1281,ID1282,Aufgestellte_Betten_insgesamt,68
1282,ID1283,Aufgestellte_Betten_insgesamt,159
1283,ID1284,Aufgestellte_Betten_insgesamt,85
1284,ID1285,Aufgestellte_Betten_insgesamt,151
1285,ID1286,Aufgestellte_Betten_insgesamt,275
1286,ID1287,Aufgestellte_Betten_insgesamt,24
1288,ID1289,Aufgestellte_Betten_insgesamt,415
1289,ID1290,Aufgestellte_Betten_insgesamt,116
1291,ID1292,Aufgestellte_Betten_insgesamt,229
1292,ID1293,Aufgestellte_Betten_insgesamt,130
1293,ID1294,Aufgestellte_Betten_insgesamt,65
1294,ID1295,Aufgestellte_Betten_insgesamt,151
